110_110_accumulated_energy,110_400_accumulated_energy,350_110_accumulated_energy
1175910.0,1253890.0,1307890.0
1175930.0,1253930.0,1307930.0
1175950.0,1253970.0,1307970.0
1175970.0,1254010.0,1308010.0
1175990.0,1254050.0,1308050.0
1176010.0,1254090.0,1308090.0
1176030.0,1254130.0,1308130.0
1176050.0,1254170.0,1308170.0
1176070.0,1254210.0,1308210.0
1176090.0,1254250.0,1308250.0
1176110.0,1254290.0,1308290.0
1176130.0,1254330.0,1308330.0
1176150.0,1254370.0,1308370.0
1176170.0,1254410.0,1308410.0
1176190.0,1254450.0,1308450.0
1176210.0,1254490.0,1308490.0
1176230.0,1254530.0,1308530.0
1176250.0,1254570.0,1308570.0
1176270.0,1254610.0,1308610.0
1176290.0,1254650.0,1308650.0
1176310.0,1254690.0,1308690.0
1176330.0,1254730.0,1308730.0
1176350.0,1254770.0,1308770.0
1176370.0,1254810.0,1308810.0
1176390.0,1254850.0,1308850.0
1176410.0,1254890.0,1308890.0
1176430.0,1254930.0,1308930.0
1176450.0,1254970.0,1308970.0
1176470.0,1255010.0,1309010.0
1176490.0,1255050.0,1309050.0
1176510.0,1255090.0,1309090.0
1176530.0,1255130.0,1309130.0
1176550.0,1255170.0,1309170.0
1176570.0,1255210.0,1309210.0
1176590.0,1255250.0,1309250.0
1176610.0,1255290.0,1309290.0
1176630.0,1255330.0,1309330.0
1176650.0,1255370.0,1309370.0
1176670.0,1255410.0,1309410.0
1176690.0,1255450.0,1309450.0
1176710.0,1255490.0,1309490.0
1176730.0,1255530.0,1309530.0
1176750.0,1255570.0,1309570.0
1176770.0,1255610.0,1309610.0
1176790.0,1255650.0,1309650.0
1176810.0,1255690.0,1309690.0
1176830.0,1255730.0,1309730.0
1176850.0,1255770.0,1309770.0
1176870.0,1255810.0,1309810.0
1176890.0,1255850.0,1309850.0
1176910.0,1255890.0,1309890.0
1176930.0,1255930.0,1309930.0
1176950.0,1255970.0,1309970.0
1176970.0,1256010.0,1310010.0
1176990.0,1256050.0,1310050.0
1177010.0,1256090.0,1310090.0
1177030.0,1256130.0,1310130.0
1177050.0,1256170.0,1310170.0
1177070.0,1256210.0,1310210.0
1177090.0,1256250.0,1310250.0
1177110.0,1256290.0,1310290.0
1177130.0,1256330.0,1310330.0
1177150.0,1256370.0,1310370.0
1177170.0,1256410.0,1310410.0
1177190.0,1256450.0,1310450.0
1177210.0,1256490.0,1310490.0
1177230.0,1256530.0,1310530.0
1177250.0,1256570.0,1310570.0
1177270.0,1256610.0,1310610.0
1177290.0,1256650.0,1310650.0
1177310.0,1256690.0,1310690.0
1177330.0,1256730.0,1310730.0
1177350.0,1256770.0,1310770.0
1177370.0,1256810.0,1310810.0
1177390.0,1256850.0,1310850.0
1177410.0,1256890.0,1310890.0
1177430.0,1256930.0,1310930.0
1177450.0,1256970.0,1310970.0
1177470.0,1257010.0,1311010.0
1177490.0,1257050.0,1311050.0
1177510.0,1257090.0,1311090.0
1177530.0,1257130.0,1311130.0
1177550.0,1257170.0,1311170.0
1177570.0,1257210.0,1311210.0
1177590.0,1257250.0,1311250.0
1177610.0,1257290.0,1311290.0
1177630.0,1257330.0,1311330.0
1177650.0,1257370.0,1311370.0
1177670.0,1257410.0,1311410.0
1177690.0,1257450.0,1311450.0
1177710.0,1257490.0,1311490.0
1177730.0,1257530.0,1311530.0
1177750.0,1257570.0,1311570.0
1177770.0,1257610.0,1311610.0
1177790.0,1257650.0,1311650.0
1177810.0,1257690.0,1311690.0
1177830.0,1257730.0,1311730.0
1177850.0,1257770.0,1311770.0
1177870.0,1257810.0,1311810.0
1177890.0,1257850.0,1311850.0
1177910.0,1257890.0,1311890.0
1177930.0,1257930.0,1311930.0
1177950.0,1257970.0,1311970.0
1177970.0,1258010.0,1312010.0
1177990.0,1258050.0,1312050.0
1178010.0,1258090.0,1312090.0
1178030.0,1258130.0,1312130.0
1178050.0,1258170.0,1312170.0
1178070.0,1258210.0,1312210.0
1178090.0,1258250.0,1312250.0
1178110.0,1258290.0,1312290.0
1178130.0,1258330.0,1312330.0
1178150.0,1258370.0,1312370.0
1178170.0,1258410.0,1312410.0
1178190.0,1258450.0,1312450.0
1178210.0,1258490.0,1312490.0
1178230.0,1258530.0,1312530.0
1178250.0,1258570.0,1312570.0
1178270.0,1258610.0,1312610.0
1178290.0,1258650.0,1312650.0
1178310.0,1258690.0,1312690.0
1178330.0,1258730.0,1312730.0
1178350.0,1258770.0,1312770.0
1178370.0,1258810.0,1312810.0
1178390.0,1258850.0,1312850.0
1178410.0,1258890.0,1312890.0
1178430.0,1258930.0,1312930.0
1178450.0,1258970.0,1312970.0
1178470.0,1259010.0,1313010.0
1178490.0,1259050.0,1313050.0
1178510.0,1259090.0,1313090.0
1178530.0,1259130.0,1313130.0
1178550.0,1259170.0,1313170.0
1178570.0,1259210.0,1313210.0
1178590.0,1259250.0,1313250.0
1178610.0,1259290.0,1313290.0
1178630.0,1259330.0,1313330.0
1178650.0,1259370.0,1313370.0
1178670.0,1259410.0,1313410.0
1178690.0,1259450.0,1313450.0
1178710.0,1259490.0,1313490.0
1178730.0,1259530.0,1313530.0
1178750.0,1259570.0,1313570.0
1178770.0,1259610.0,1313610.0
1178790.0,1259650.0,1313650.0
1178810.0,1259690.0,1313690.0
1178830.0,1259730.0,1313730.0
1178850.0,1259770.0,1313770.0
1178870.0,1259810.0,1313810.0
1178890.0,1259850.0,1313850.0
1178910.0,1259890.0,1313890.0
1178930.0,1259930.0,1313930.0
1178950.0,1259970.0,1313970.0
1178970.0,1260010.0,1314010.0
1178990.0,1260050.0,1314050.0
1179010.0,1260090.0,1314090.0
1179030.0,1260130.0,1314130.0
1179050.0,1260170.0,1314170.0
1179070.0,1260210.0,1314210.0
1179090.0,1260250.0,1314250.0
1179110.0,1260290.0,1314290.0
1179130.0,1260330.0,1314330.0
1179150.0,1260370.0,1314370.0
1179170.0,1260410.0,1314410.0
1179190.0,1260450.0,1314450.0
1179210.0,1260490.0,1314490.0
1179230.0,1260530.0,1314530.0
1179250.0,1260570.0,1314570.0
1179270.0,1260610.0,1314610.0
1179290.0,1260650.0,1314650.0
1179310.0,1260690.0,1314690.0
1179330.0,1260730.0,1314730.0
1179350.0,1260770.0,1314770.0
1179370.0,1260810.0,1314810.0
1179390.0,1260850.0,1314850.0
1179410.0,1260890.0,1314890.0
1179430.0,1260930.0,1314930.0
1179450.0,1260970.0,1314970.0
1179470.0,1261010.0,1315010.0
1179490.0,1261050.0,1315050.0
1179510.0,1261090.0,1315090.0
1179530.0,1261130.0,1315130.0
1179550.0,1261170.0,1315170.0
1179570.0,1261210.0,1315210.0
1179590.0,1261250.0,1315250.0
1179610.0,1261290.0,1315290.0
1179630.0,1261330.0,1315330.0
1179650.0,1261370.0,1315370.0
1179670.0,1261410.0,1315410.0
1179690.0,1261450.0,1315450.0
1179710.0,1261490.0,1315490.0
1179730.0,1261530.0,1315530.0
1179750.0,1261570.0,1315570.0
1179770.0,1261610.0,1315610.0
1179790.0,1261650.0,1315650.0
1179810.0,1261690.0,1315690.0
1179830.0,1261730.0,1315730.0
1179850.0,1261770.0,1315770.0
1179870.0,1261810.0,1315810.0
1179890.0,1261850.0,1315850.0
1179910.0,1261890.0,1315890.0
1179930.0,1261930.0,1315930.0
1179950.0,1261970.0,1315970.0
1179970.0,1262010.0,1316010.0
1179990.0,1262050.0,1316050.0
1180010.0,1262090.0,1316090.0
1180030.0,1262130.0,1316130.0
1180050.0,1262170.0,1316170.0
1180070.0,1262210.0,1316210.0
1180090.0,1262250.0,1316250.0
1180110.0,1262290.0,1316290.0
1180130.0,1262330.0,1316330.0
1180150.0,1262370.0,1316370.0
1180170.0,1262410.0,1316410.0
1180190.0,1262450.0,1316450.0
1180210.0,1262490.0,1316490.0
1180230.0,1262530.0,1316530.0
1180250.0,1262570.0,1316570.0
1180270.0,1262610.0,1316610.0
1180290.0,1262650.0,1316650.0
1180310.0,1262690.0,1316690.0
1180330.0,1262730.0,1316730.0
1180350.0,1262770.0,1316770.0
1180370.0,1262810.0,1316810.0
1180390.0,1262850.0,1316850.0
1180410.0,1262890.0,1316890.0
1180430.0,1262930.0,1316930.0
1180450.0,1262970.0,1316970.0
1180470.0,1263010.0,1317010.0
1180490.0,1263050.0,1317050.0
1180510.0,1263090.0,1317090.0
1180530.0,1263130.0,1317130.0
1180550.0,1263170.0,1317170.0
1180570.0,1263210.0,1317210.0
1180590.0,1263250.0,1317250.0
1180610.0,1263290.0,1317290.0
1180630.0,1263330.0,1317330.0
1180650.0,1263370.0,1317370.0
1180670.0,1263410.0,1317410.0
1180690.0,1263450.0,1317450.0
1180710.0,1263490.0,1317490.0
1180730.0,1263530.0,1317530.0
1180750.0,1263570.0,1317570.0
1180770.0,1263610.0,1317610.0
1180790.0,1263650.0,1317650.0
1180810.0,1263690.0,1317690.0
1180830.0,1263730.0,1317730.0
1180850.0,1263770.0,1317770.0
1180870.0,1263810.0,1317810.0
1180890.0,1263850.0,1317850.0
1180910.0,1263890.0,1317890.0
1180930.0,1263930.0,1317930.0
1180950.0,1263970.0,1317970.0
1180970.0,1264010.0,1318010.0
1180990.0,1264050.0,1318050.0
1181010.0,1264090.0,1318090.0
1181030.0,1264130.0,1318130.0
1181050.0,1264170.0,1318170.0
1181070.0,1264210.0,1318210.0
1181090.0,1264250.0,1318250.0
1181110.0,1264290.0,1318290.0
1181130.0,1264330.0,1318330.0
1181150.0,1264370.0,1318370.0
1181170.0,1264410.0,1318410.0
1181190.0,1264450.0,1318450.0
1181210.0,1264490.0,1318490.0
1181230.0,1264530.0,1318530.0
1181250.0,1264570.0,1318570.0
1181270.0,1264610.0,1318610.0
1181290.0,1264650.0,1318650.0
1181310.0,1264690.0,1318690.0
1181330.0,1264730.0,1318730.0
1181350.0,1264770.0,1318770.0
1181370.0,1264810.0,1318810.0
1181390.0,1264850.0,1318850.0
1181410.0,1264890.0,1318890.0
1181430.0,1264930.0,1318930.0
1181450.0,1264970.0,1318970.0
1181470.0,1265010.0,1319010.0
1181490.0,1265050.0,1319050.0
1181510.0,1265090.0,1319090.0
1181530.0,1265130.0,1319130.0
1181550.0,1265170.0,1319170.0
1181570.0,1265210.0,1319210.0
1181590.0,1265250.0,1319250.0
1181610.0,1265290.0,1319290.0
1181630.0,1265330.0,1319330.0
1181650.0,1265370.0,1319370.0
1181670.0,1265410.0,1319410.0
1181690.0,1265450.0,1319450.0
1181710.0,1265490.0,1319490.0
1181730.0,1265530.0,1319530.0
1181750.0,1265570.0,1319570.0
1181770.0,1265610.0,1319610.0
1181790.0,1265650.0,1319650.0
1181810.0,1265690.0,1319690.0
1181830.0,1265730.0,1319730.0
1181850.0,1265770.0,1319770.0
1181870.0,1265810.0,1319810.0
1181890.0,1265850.0,1319850.0
1181910.0,1265890.0,1319890.0
1181930.0,1265930.0,1319930.0
1181950.0,1265970.0,1319970.0
1181970.0,1266010.0,1320010.0
1181990.0,1266050.0,1320050.0
1182010.0,1266090.0,1320090.0
1182030.0,1266130.0,1320130.0
1182050.0,1266170.0,1320170.0
1182070.0,1266210.0,1320210.0
1182090.0,1266250.0,1320250.0
1182110.0,1266290.0,1320290.0
1182130.0,1266330.0,1320330.0
1182150.0,1266370.0,1320370.0
1182170.0,1266410.0,1320410.0
1182190.0,1266450.0,1320450.0
1182210.0,1266490.0,1320490.0
1182230.0,1266530.0,1320530.0
1182250.0,1266570.0,1320570.0
1182270.0,1266610.0,1320610.0
1182290.0,1266650.0,1320650.0
1182310.0,1266690.0,1320690.0
1182330.0,1266730.0,1320730.0
1182350.0,1266770.0,1320770.0
1182370.0,1266810.0,1320810.0
1182390.0,1266850.0,1320850.0
1182410.0,1266890.0,1320890.0
1182430.0,1266930.0,1320930.0
1182450.0,1266970.0,1320970.0
1182470.0,1267010.0,1321010.0
1182490.0,1267050.0,1321050.0
1182510.0,1267090.0,1321090.0
1182530.0,1267130.0,1321130.0
1182550.0,1267170.0,1321170.0
1182570.0,1267210.0,1321210.0
1182590.0,1267250.0,1321250.0
1182610.0,1267290.0,1321290.0
1182630.0,1267330.0,1321330.0
1182650.0,1267370.0,1321370.0
1182670.0,1267410.0,1321410.0
1182690.0,1267450.0,1321450.0
1182710.0,1267490.0,1321490.0
1182730.0,1267530.0,1321530.0
1182750.0,1267570.0,1321570.0
1182770.0,1267610.0,1321610.0
1182790.0,1267650.0,1321650.0
1182810.0,1267690.0,1321690.0
1182830.0,1267730.0,1321730.0
1182850.0,1267770.0,1321770.0
1182870.0,1267810.0,1321810.0
1182890.0,1267850.0,1321850.0
1182910.0,1267890.0,1321890.0
1182930.0,1267930.0,1321930.0
1182950.0,1267970.0,1321970.0
1182970.0,1268010.0,1322010.0
1182990.0,1268050.0,1322050.0
1183010.0,1268090.0,1322090.0
1183030.0,1268130.0,1322130.0
1183050.0,1268170.0,1322170.0
1183070.0,1268210.0,1322210.0
1183090.0,1268250.0,1322250.0
1183110.0,1268290.0,1322290.0
1183130.0,1268330.0,1322330.0
1183150.0,1268370.0,1322370.0
1183170.0,1268410.0,1322410.0
1183190.0,1268450.0,1322450.0
1183210.0,1268490.0,1322490.0
1183230.0,1268530.0,1322530.0
1183250.0,1268570.0,1322570.0
1183270.0,1268610.0,1322610.0
1183290.0,1268650.0,1322650.0
1183310.0,1268690.0,1322690.0
1183330.0,1268730.0,1322730.0
1183350.0,1268770.0,1322770.0
1183370.0,1268810.0,1322810.0
1183390.0,1268850.0,1322850.0
1183410.0,1268890.0,1322890.0
1183430.0,1268930.0,1322930.0
1183450.0,1268970.0,1322970.0
1183470.0,1269010.0,1323010.0
1183490.0,1269050.0,1323050.0
1183510.0,1269090.0,1323090.0
1183530.0,1269130.0,1323130.0
1183550.0,1269170.0,1323170.0
1183570.0,1269210.0,1323210.0
1183590.0,1269250.0,1323250.0
1183610.0,1269290.0,1323290.0
1183630.0,1269330.0,1323330.0
1183650.0,1269370.0,1323370.0
1183670.0,1269410.0,1323410.0
1183690.0,1269450.0,1323450.0
1183710.0,1269490.0,1323490.0
1183730.0,1269530.0,1323530.0
1183750.0,1269570.0,1323570.0
1183770.0,1269610.0,1323610.0
1183790.0,1269650.0,1323650.0
1183810.0,1269690.0,1323690.0
1183830.0,1269730.0,1323730.0
1183850.0,1269770.0,1323770.0
1183870.0,1269810.0,1323810.0
1183890.0,1269850.0,1323850.0
1183910.0,1269890.0,1323890.0
1183930.0,1269930.0,1323930.0
1183950.0,1269970.0,1323970.0
1183970.0,1270010.0,1324010.0
1183990.0,1270050.0,1324050.0
1184010.0,1270090.0,1324090.0
1184030.0,1270130.0,1324130.0
1184050.0,1270170.0,1324170.0
1184070.0,1270210.0,1324210.0
1184090.0,1270250.0,1324250.0
1184110.0,1270290.0,1324290.0
1184130.0,1270330.0,1324330.0
1184150.0,1270370.0,1324370.0
1184170.0,1270410.0,1324410.0
1184190.0,1270450.0,1324450.0
1184210.0,1270490.0,1324490.0
1184230.0,1270530.0,1324530.0
1184250.0,1270570.0,1324570.0
1184270.0,1270610.0,1324610.0
1184290.0,1270650.0,1324650.0
1184310.0,1270690.0,1324690.0
1184330.0,1270730.0,1324730.0
1184350.0,1270770.0,1324770.0
1184370.0,1270810.0,1324810.0
1184390.0,1270850.0,1324850.0
1184410.0,1270890.0,1324890.0
1184430.0,1270930.0,1324930.0
1184450.0,1270970.0,1324970.0
1184470.0,1271010.0,1325010.0
1184490.0,1271050.0,1325050.0
1184510.0,1271090.0,1325090.0
1184530.0,1271130.0,1325130.0
1184550.0,1271170.0,1325170.0
1184570.0,1271210.0,1325210.0
1184590.0,1271250.0,1325250.0
1184610.0,1271290.0,1325290.0
1184630.0,1271330.0,1325330.0
1184650.0,1271370.0,1325370.0
1184670.0,1271410.0,1325410.0
1184690.0,1271450.0,1325450.0
1184710.0,1271490.0,1325490.0
1184730.0,1271530.0,1325530.0
1184750.0,1271570.0,1325570.0
1184770.0,1271610.0,1325610.0
1184790.0,1271650.0,1325650.0
1184810.0,1271690.0,1325690.0
1184830.0,1271730.0,1325730.0
1184850.0,1271770.0,1325770.0
1184870.0,1271810.0,1325810.0
1184890.0,1271850.0,1325850.0
1184910.0,1271890.0,1325890.0
1184930.0,1271930.0,1325930.0
1184950.0,1271970.0,1325970.0
1184970.0,1272010.0,1326010.0
1184990.0,1272050.0,1326050.0
1185010.0,1272090.0,1326090.0
1185030.0,1272130.0,1326130.0
1185050.0,1272170.0,1326170.0
1185070.0,1272210.0,1326210.0
1185090.0,1272250.0,1326250.0
1185110.0,1272290.0,1326290.0
1185130.0,1272330.0,1326330.0
1185150.0,1272370.0,1326370.0
1185170.0,1272410.0,1326410.0
1185190.0,1272450.0,1326450.0
1185210.0,1272490.0,1326490.0
1185230.0,1272530.0,1326530.0
1185250.0,1272570.0,1326570.0
1185270.0,1272610.0,1326610.0
1185290.0,1272650.0,1326650.0
1185310.0,1272690.0,1326690.0
1185330.0,1272730.0,1326730.0
1185350.0,1272770.0,1326770.0
1185370.0,1272810.0,1326810.0
1185390.0,1272850.0,1326850.0
1185410.0,1272890.0,1326890.0
1185430.0,1272930.0,1326930.0
1185450.0,1272970.0,1326970.0
1185470.0,1273010.0,1327010.0
1185490.0,1273050.0,1327050.0
1185510.0,1273090.0,1327090.0
1185530.0,1273130.0,1327130.0
1185550.0,1273170.0,1327170.0
1185570.0,1273210.0,1327210.0
1185590.0,1273250.0,1327250.0
1185610.0,1273290.0,1327290.0
1185630.0,1273330.0,1327330.0
1185650.0,1273370.0,1327370.0
1185670.0,1273410.0,1327410.0
1185690.0,1273450.0,1327450.0
1185710.0,1273490.0,1327490.0
1185730.0,1273530.0,1327530.0
1185750.0,1273570.0,1327570.0
1185770.0,1273610.0,1327610.0
1185790.0,1273650.0,1327650.0
1185810.0,1273690.0,1327690.0
1185830.0,1273730.0,1327730.0
1185850.0,1273770.0,1327770.0
1185870.0,1273810.0,1327810.0
1185890.0,1273850.0,1327850.0
1185910.0,1273890.0,1327890.0
1185930.0,1273930.0,1327930.0
1185950.0,1273970.0,1327970.0
1185970.0,1274010.0,1328010.0
1185990.0,1274050.0,1328050.0
1186010.0,1274090.0,1328090.0
1186030.0,1274130.0,1328130.0
1186050.0,1274170.0,1328170.0
1186070.0,1274210.0,1328210.0
1186090.0,1274250.0,1328250.0
1186110.0,1274290.0,1328290.0
1186130.0,1274330.0,1328330.0
1186150.0,1274370.0,1328370.0
1186170.0,1274410.0,1328410.0
1186190.0,1274450.0,1328450.0
1186210.0,1274490.0,1328490.0
1186230.0,1274530.0,1328530.0
1186250.0,1274570.0,1328570.0
1186270.0,1274610.0,1328610.0
1186290.0,1274650.0,1328650.0
1186310.0,1274690.0,1328690.0
1186330.0,1274730.0,1328730.0
1186350.0,1274770.0,1328770.0
1186370.0,1274810.0,1328810.0
1186390.0,1274850.0,1328850.0
1186410.0,1274890.0,1328890.0
1186430.0,1274930.0,1328930.0
1186450.0,1274970.0,1328970.0
1186470.0,1275010.0,1329010.0
1186490.0,1275050.0,1329050.0
1186510.0,1275090.0,1329090.0
1186530.0,1275130.0,1329130.0
1186550.0,1275170.0,1329170.0
1186570.0,1275210.0,1329210.0
1186590.0,1275250.0,1329250.0
1186610.0,1275290.0,1329290.0
1186630.0,1275330.0,1329330.0
1186650.0,1275370.0,1329370.0
1186670.0,1275410.0,1329410.0
1186690.0,1275450.0,1329450.0
1186710.0,1275490.0,1329490.0
1186730.0,1275530.0,1329530.0
1186750.0,1275570.0,1329570.0
1186770.0,1275610.0,1329610.0
1186790.0,1275650.0,1329650.0
1186810.0,1275690.0,1329690.0
1186830.0,1275730.0,1329730.0
1186850.0,1275770.0,1329770.0
1186870.0,1275810.0,1329810.0
1186890.0,1275850.0,1329850.0
1186910.0,1275890.0,1329890.0
1186930.0,1275930.0,1329930.0
1186950.0,1275970.0,1329970.0
1186970.0,1276010.0,1330010.0
1186990.0,1276050.0,1330050.0
1187010.0,1276090.0,1330090.0
1187030.0,1276130.0,1330130.0
1187050.0,1276170.0,1330170.0
1187070.0,1276210.0,1330210.0
1187090.0,1276250.0,1330250.0
1187110.0,1276290.0,1330290.0
1187130.0,1276330.0,1330330.0
1187150.0,1276370.0,1330370.0
1187170.0,1276410.0,1330410.0
1187190.0,1276450.0,1330450.0
1187210.0,1276490.0,1330490.0
1187230.0,1276530.0,1330530.0
1187250.0,1276570.0,1330570.0
1187270.0,1276610.0,1330610.0
1187290.0,1276650.0,1330650.0
1187310.0,1276690.0,1330690.0
1187330.0,1276730.0,1330730.0
1187350.0,1276770.0,1330770.0
1187370.0,1276810.0,1330810.0
1187390.0,1276850.0,1330850.0
1187410.0,1276890.0,1330890.0
1187430.0,1276930.0,1330930.0
1187450.0,1276970.0,1330970.0
1187470.0,1277010.0,1331010.0
1187490.0,1277050.0,1331050.0
1187510.0,1277090.0,1331090.0
1187530.0,1277130.0,1331130.0
1187550.0,1277170.0,1331170.0
1187570.0,1277210.0,1331210.0
1187590.0,1277250.0,1331250.0
1187610.0,1277290.0,1331290.0
1187630.0,1277330.0,1331330.0
1187650.0,1277370.0,1331370.0
1187670.0,1277410.0,1331410.0
1187690.0,1277450.0,1331450.0
1187710.0,1277490.0,1331490.0
1187730.0,1277530.0,1331530.0
1187750.0,1277570.0,1331570.0
1187770.0,1277610.0,1331610.0
1187790.0,1277650.0,1331650.0
1187810.0,1277690.0,1331690.0
1187830.0,1277730.0,1331730.0
1187850.0,1277770.0,1331770.0
1187870.0,1277810.0,1331810.0
1187890.0,1277850.0,1331850.0
1187910.0,1277890.0,1331890.0
1187930.0,1277930.0,1331930.0
1188000.0,1278000.0,1331970.0
1188070.0,1278070.0,1332010.0
1188140.0,1278140.0,1332050.0
1188210.0,1278210.0,1332090.0
1188280.0,1278280.0,1332130.0
1188350.0,1278350.0,1332170.0
1188420.0,1278420.0,1332210.0
1188490.0,1278490.0,1332250.0
1188560.0,1278560.0,1332290.0
1188630.0,1278630.0,1332330.0
1188700.0,1278700.0,1332370.0
1188770.0,1278770.0,1332410.0
1188840.0,1278840.0,1332450.0
1188910.0,1278910.0,1332490.0
1188980.0,1278980.0,1332530.0
1189050.0,1279050.0,1332570.0
1189120.0,1279120.0,1332610.0
1189190.0,1279190.0,1332650.0
1189260.0,1279260.0,1332690.0
1189330.0,1279330.0,1332730.0
1189400.0,1279400.0,1332770.0
1189470.0,1279470.0,1332810.0
1189540.0,1279540.0,1332850.0
1189610.0,1279610.0,1332890.0
1189680.0,1279680.0,1332930.0
1189750.0,1279750.0,1332970.0
1189820.0,1279820.0,1333010.0
1189890.0,1279890.0,1333050.0
1189960.0,1279960.0,1333090.0
1190030.0,1280030.0,1333130.0
1190100.0,1280100.0,1333170.0
1190170.0,1280170.0,1333210.0
1190240.0,1280240.0,1333250.0
1190310.0,1280310.0,1333290.0
1190380.0,1280380.0,1333330.0
1190450.0,1280450.0,1333370.0
1190520.0,1280520.0,1333410.0
1190590.0,1280590.0,1333450.0
1190660.0,1280660.0,1333490.0
1190730.0,1280730.0,1333530.0
1190800.0,1280800.0,1333570.0
1190870.0,1280870.0,1333610.0
1190940.0,1280940.0,1333650.0
1191010.0,1281010.0,1333690.0
1191080.0,1281080.0,1333730.0
1191150.0,1281150.0,1333770.0
1191220.0,1281220.0,1333810.0
1191290.0,1281290.0,1333850.0
1191360.0,1281360.0,1333890.0
1191430.0,1281430.0,1333930.0
1191500.0,1281500.0,1333970.0
1191570.0,1281570.0,1334010.0
1191640.0,1281640.0,1334050.0
1191710.0,1281710.0,1334090.0
1191780.0,1281780.0,1334130.0
1191850.0,1281850.0,1334170.0
1191920.0,1281920.0,1334210.0
1191990.0,1281990.0,1334250.0
1192060.0,1282060.0,1334290.0
1192130.0,1282130.0,1334330.0
1192200.0,1282200.0,1334370.0
1192270.0,1282270.0,1334410.0
1192340.0,1282340.0,1334450.0
1192410.0,1282410.0,1334490.0
1192480.0,1282480.0,1334530.0
1192550.0,1282550.0,1334570.0
1192620.0,1282620.0,1334610.0
1192690.0,1282690.0,1334650.0
1192760.0,1282760.0,1334690.0
1192830.0,1282830.0,1334730.0
1192900.0,1282900.0,1334770.0
1192970.0,1282970.0,1334810.0
1193040.0,1283040.0,1334850.0
1193110.0,1283110.0,1334890.0
1193180.0,1283180.0,1334930.0
1193250.0,1283250.0,1334970.0
1193320.0,1283320.0,1335010.0
1193390.0,1283390.0,1335050.0
1193460.0,1283460.0,1335090.0
1193530.0,1283530.0,1335130.0
1193600.0,1283600.0,1335170.0
1193670.0,1283670.0,1335210.0
1193740.0,1283740.0,1335250.0
1193810.0,1283810.0,1335290.0
1193880.0,1283880.0,1335330.0
1193950.0,1283950.0,1335370.0
1194020.0,1284020.0,1335410.0
1194090.0,1284090.0,1335450.0
1194160.0,1284160.0,1335490.0
1194230.0,1284230.0,1335530.0
1194300.0,1284300.0,1335570.0
1194370.0,1284370.0,1335610.0
1194440.0,1284440.0,1335650.0
1194510.0,1284510.0,1335690.0
1194580.0,1284580.0,1335730.0
1194650.0,1284650.0,1335770.0
1194720.0,1284720.0,1335810.0
1194790.0,1284790.0,1335850.0
1194860.0,1284860.0,1335890.0
1194930.0,1284930.0,1335930.0
1195000.0,1285000.0,1335970.0
1195070.0,1285070.0,1336010.0
1195140.0,1285140.0,1336050.0
1195210.0,1285210.0,1336090.0
1195280.0,1285280.0,1336130.0
1195350.0,1285350.0,1336170.0
1195420.0,1285420.0,1336210.0
1195490.0,1285490.0,1336250.0
1195560.0,1285560.0,1336290.0
1195630.0,1285630.0,1336330.0
1195700.0,1285700.0,1336370.0
1195770.0,1285770.0,1336410.0
1195840.0,1285840.0,1336450.0
1195910.0,1285910.0,1336490.0
1195980.0,1285980.0,1336530.0
1196050.0,1286050.0,1336570.0
1196120.0,1286120.0,1336610.0
1196190.0,1286190.0,1336650.0
1196260.0,1286260.0,1336690.0
1196330.0,1286330.0,1336730.0
1196400.0,1286400.0,1336770.0
1196470.0,1286470.0,1336810.0
1196540.0,1286540.0,1336850.0
1196610.0,1286610.0,1336890.0
1196680.0,1286680.0,1336930.0
1196750.0,1286750.0,1336970.0
1196820.0,1286820.0,1337010.0
1196890.0,1286890.0,1337050.0
1196960.0,1286960.0,1337090.0
1197030.0,1287030.0,1337130.0
1197100.0,1287100.0,1337170.0
1197170.0,1287170.0,1337210.0
1197240.0,1287240.0,1337250.0
1197310.0,1287310.0,1337290.0
1197380.0,1287380.0,1337330.0
1197450.0,1287450.0,1337370.0
1197520.0,1287520.0,1337410.0
1197590.0,1287590.0,1337450.0
1197660.0,1287660.0,1337490.0
1197730.0,1287730.0,1337530.0
1197800.0,1287800.0,1337570.0
1197870.0,1287870.0,1337610.0
1197940.0,1287940.0,1337650.0
1198010.0,1288010.0,1337690.0
1198080.0,1288080.0,1337730.0
1198150.0,1288150.0,1337770.0
1198220.0,1288220.0,1337810.0
1198290.0,1288290.0,1337850.0
1198360.0,1288360.0,1337890.0
1198430.0,1288430.0,1337930.0
1198500.0,1288500.0,1337970.0
1198570.0,1288570.0,1338010.0
1198640.0,1288640.0,1338050.0
1198710.0,1288710.0,1338090.0
1198780.0,1288780.0,1338130.0
1198850.0,1288850.0,1338170.0
1198920.0,1288920.0,1338210.0
1198990.0,1288990.0,1338250.0
1199060.0,1289060.0,1338290.0
1199130.0,1289130.0,1338330.0
1199200.0,1289200.0,1338370.0
1199270.0,1289270.0,1338410.0
1199340.0,1289340.0,1338450.0
1199410.0,1289410.0,1338490.0
1199480.0,1289480.0,1338530.0
1199550.0,1289550.0,1338570.0
1199620.0,1289620.0,1338610.0
1199690.0,1289690.0,1338650.0
1199760.0,1289760.0,1338690.0
1199830.0,1289830.0,1338730.0
1199900.0,1289900.0,1338770.0
1199970.0,1289970.0,1338810.0
1200040.0,1290040.0,1338850.0
