120_90_accumulated_energy,355_90_accumulated_energy,590_90_accumulated_energy,0_295_accumulated_energy,240_295_accumulated_energy,470_295_accumulated_energy,700_295_accumulated_energy,120_500_accumulated_energy,355_500_accumulated_energy,590_500_accumulated_energy
2291000.0,1859000.0,1643030.0,1981670.0,2291000.0,2291000.0,2143670.0,1859030.0,2291000.0,2237000.0
2291100.0,1859100.0,1643130.0,1981740.0,2291100.0,2291100.0,2143740.0,1859130.0,2291100.0,2237100.0
2291200.0,1859200.0,1643230.0,1981810.0,2291200.0,2291200.0,2143810.0,1859230.0,2291200.0,2237200.0
2291300.0,1859300.0,1643330.0,1981880.0,2291300.0,2291300.0,2143880.0,1859330.0,2291300.0,2237300.0
2291400.0,1859400.0,1643430.0,1981950.0,2291400.0,2291400.0,2143950.0,1859430.0,2291400.0,2237400.0
2291500.0,1859500.0,1643530.0,1982020.0,2291500.0,2291500.0,2144020.0,1859530.0,2291500.0,2237500.0
2291600.0,1859600.0,1643630.0,1982090.0,2291600.0,2291600.0,2144090.0,1859630.0,2291600.0,2237600.0
2291700.0,1859700.0,1643730.0,1982160.0,2291700.0,2291700.0,2144160.0,1859730.0,2291700.0,2237700.0
2291800.0,1859800.0,1643830.0,1982230.0,2291800.0,2291800.0,2144230.0,1859830.0,2291800.0,2237800.0
2291900.0,1859900.0,1643930.0,1982300.0,2291900.0,2291900.0,2144300.0,1859930.0,2291900.0,2237900.0
2292000.0,1860000.0,1644030.0,1982370.0,2292000.0,2292000.0,2144370.0,1860030.0,2292000.0,2238000.0
2292100.0,1860100.0,1644130.0,1982440.0,2292100.0,2292100.0,2144440.0,1860130.0,2292100.0,2238100.0
2292200.0,1860200.0,1644230.0,1982510.0,2292200.0,2292200.0,2144510.0,1860230.0,2292200.0,2238200.0
2292300.0,1860300.0,1644330.0,1982580.0,2292300.0,2292300.0,2144580.0,1860330.0,2292300.0,2238300.0
2292400.0,1860400.0,1644430.0,1982650.0,2292400.0,2292400.0,2144650.0,1860430.0,2292400.0,2238400.0
2292500.0,1860500.0,1644530.0,1982720.0,2292500.0,2292500.0,2144720.0,1860530.0,2292500.0,2238500.0
2292600.0,1860600.0,1644630.0,1982790.0,2292600.0,2292600.0,2144790.0,1860630.0,2292600.0,2238600.0
2292700.0,1860700.0,1644730.0,1982860.0,2292700.0,2292700.0,2144860.0,1860730.0,2292700.0,2238700.0
2292800.0,1860800.0,1644830.0,1982930.0,2292800.0,2292800.0,2144930.0,1860830.0,2292800.0,2238800.0
2292900.0,1860900.0,1644930.0,1983000.0,2292900.0,2292900.0,2145000.0,1860930.0,2292900.0,2238900.0
2293000.0,1861000.0,1645030.0,1983070.0,2293000.0,2293000.0,2145070.0,1861030.0,2293000.0,2239000.0
2293100.0,1861100.0,1645130.0,1983140.0,2293100.0,2293100.0,2145140.0,1861130.0,2293100.0,2239100.0
2293200.0,1861200.0,1645230.0,1983210.0,2293200.0,2293200.0,2145210.0,1861230.0,2293200.0,2239200.0
2293300.0,1861300.0,1645330.0,1983280.0,2293300.0,2293300.0,2145280.0,1861330.0,2293300.0,2239300.0
2293400.0,1861400.0,1645430.0,1983350.0,2293400.0,2293400.0,2145350.0,1861430.0,2293400.0,2239400.0
2293500.0,1861500.0,1645530.0,1983420.0,2293500.0,2293500.0,2145420.0,1861530.0,2293500.0,2239500.0
2293600.0,1861600.0,1645630.0,1983490.0,2293600.0,2293600.0,2145490.0,1861630.0,2293600.0,2239600.0
2293700.0,1861700.0,1645730.0,1983560.0,2293700.0,2293700.0,2145560.0,1861730.0,2293700.0,2239700.0
2293800.0,1861800.0,1645830.0,1983630.0,2293800.0,2293800.0,2145630.0,1861830.0,2293800.0,2239800.0
2293900.0,1861900.0,1645930.0,1983700.0,2293900.0,2293900.0,2145700.0,1861930.0,2293900.0,2239900.0
2294000.0,1862000.0,1646030.0,1983770.0,2294000.0,2294000.0,2145770.0,1862030.0,2294000.0,2240000.0
2294100.0,1862100.0,1646130.0,1983840.0,2294100.0,2294100.0,2145840.0,1862130.0,2294100.0,2240100.0
2294200.0,1862200.0,1646230.0,1983910.0,2294200.0,2294200.0,2145910.0,1862230.0,2294200.0,2240200.0
2294300.0,1862300.0,1646330.0,1983980.0,2294300.0,2294300.0,2145980.0,1862330.0,2294300.0,2240300.0
2294400.0,1862400.0,1646430.0,1984050.0,2294400.0,2294400.0,2146050.0,1862430.0,2294400.0,2240400.0
2294500.0,1862500.0,1646530.0,1984120.0,2294500.0,2294500.0,2146120.0,1862530.0,2294500.0,2240500.0
2294600.0,1862600.0,1646630.0,1984190.0,2294600.0,2294600.0,2146190.0,1862630.0,2294600.0,2240600.0
2294700.0,1862700.0,1646730.0,1984260.0,2294700.0,2294700.0,2146260.0,1862730.0,2294700.0,2240700.0
2294800.0,1862800.0,1646830.0,1984330.0,2294800.0,2294800.0,2146330.0,1862830.0,2294800.0,2240800.0
2294900.0,1862900.0,1646930.0,1984400.0,2294900.0,2294900.0,2146400.0,1862930.0,2294900.0,2240900.0
2295000.0,1863000.0,1647030.0,1984470.0,2295000.0,2295000.0,2146470.0,1863030.0,2295000.0,2241000.0
2295100.0,1863100.0,1647130.0,1984540.0,2295100.0,2295100.0,2146540.0,1863130.0,2295100.0,2241100.0
2295200.0,1863200.0,1647230.0,1984610.0,2295200.0,2295200.0,2146610.0,1863230.0,2295200.0,2241200.0
2295300.0,1863300.0,1647330.0,1984680.0,2295300.0,2295300.0,2146680.0,1863330.0,2295300.0,2241300.0
2295400.0,1863400.0,1647430.0,1984750.0,2295400.0,2295400.0,2146750.0,1863430.0,2295400.0,2241400.0
2295500.0,1863500.0,1647530.0,1984820.0,2295500.0,2295500.0,2146820.0,1863530.0,2295500.0,2241500.0
2295600.0,1863600.0,1647630.0,1984890.0,2295600.0,2295600.0,2146890.0,1863630.0,2295600.0,2241600.0
2295700.0,1863700.0,1647730.0,1984960.0,2295700.0,2295700.0,2146960.0,1863730.0,2295700.0,2241700.0
2295800.0,1863800.0,1647830.0,1985030.0,2295800.0,2295800.0,2147030.0,1863830.0,2295800.0,2241800.0
2295900.0,1863900.0,1647930.0,1985100.0,2295900.0,2295900.0,2147100.0,1863930.0,2295900.0,2241900.0
2296000.0,1864000.0,1648030.0,1985170.0,2296000.0,2296000.0,2147170.0,1864030.0,2296000.0,2242000.0
2296100.0,1864100.0,1648130.0,1985240.0,2296100.0,2296100.0,2147240.0,1864130.0,2296100.0,2242100.0
2296200.0,1864200.0,1648230.0,1985310.0,2296200.0,2296200.0,2147310.0,1864230.0,2296200.0,2242200.0
2296300.0,1864300.0,1648330.0,1985380.0,2296300.0,2296300.0,2147380.0,1864330.0,2296300.0,2242300.0
2296400.0,1864400.0,1648430.0,1985450.0,2296400.0,2296400.0,2147450.0,1864430.0,2296400.0,2242400.0
2296500.0,1864500.0,1648530.0,1985520.0,2296500.0,2296500.0,2147520.0,1864530.0,2296500.0,2242500.0
2296600.0,1864600.0,1648630.0,1985590.0,2296600.0,2296600.0,2147590.0,1864630.0,2296600.0,2242600.0
2296700.0,1864700.0,1648730.0,1985660.0,2296700.0,2296700.0,2147660.0,1864730.0,2296700.0,2242700.0
2296800.0,1864800.0,1648830.0,1985730.0,2296800.0,2296800.0,2147730.0,1864830.0,2296800.0,2242800.0
2296900.0,1864900.0,1648930.0,1985800.0,2296900.0,2296900.0,2147800.0,1864930.0,2296900.0,2242900.0
2297000.0,1865000.0,1649030.0,1985870.0,2297000.0,2297000.0,2147870.0,1865030.0,2297000.0,2243000.0
2297100.0,1865100.0,1649130.0,1985940.0,2297100.0,2297100.0,2147940.0,1865130.0,2297100.0,2243100.0
2297200.0,1865200.0,1649230.0,1986010.0,2297200.0,2297200.0,2148010.0,1865230.0,2297200.0,2243200.0
2297300.0,1865300.0,1649330.0,1986080.0,2297300.0,2297300.0,2148080.0,1865330.0,2297300.0,2243300.0
2297400.0,1865400.0,1649430.0,1986150.0,2297400.0,2297400.0,2148150.0,1865430.0,2297400.0,2243400.0
2297500.0,1865500.0,1649530.0,1986220.0,2297500.0,2297500.0,2148220.0,1865530.0,2297500.0,2243500.0
2297600.0,1865600.0,1649630.0,1986290.0,2297600.0,2297600.0,2148290.0,1865630.0,2297600.0,2243600.0
2297700.0,1865700.0,1649730.0,1986360.0,2297700.0,2297700.0,2148360.0,1865730.0,2297700.0,2243700.0
2297800.0,1865800.0,1649830.0,1986430.0,2297800.0,2297800.0,2148430.0,1865830.0,2297800.0,2243800.0
2297900.0,1865900.0,1649930.0,1986500.0,2297900.0,2297900.0,2148500.0,1865930.0,2297900.0,2243900.0
2298000.0,1866000.0,1650030.0,1986570.0,2298000.0,2298000.0,2148570.0,1866030.0,2298000.0,2244000.0
2298100.0,1866100.0,1650130.0,1986640.0,2298100.0,2298100.0,2148640.0,1866130.0,2298100.0,2244100.0
2298200.0,1866200.0,1650230.0,1986710.0,2298200.0,2298200.0,2148710.0,1866230.0,2298200.0,2244200.0
2298300.0,1866300.0,1650330.0,1986780.0,2298300.0,2298300.0,2148780.0,1866330.0,2298300.0,2244300.0
2298400.0,1866400.0,1650430.0,1986850.0,2298400.0,2298400.0,2148850.0,1866430.0,2298400.0,2244400.0
2298500.0,1866500.0,1650530.0,1986920.0,2298500.0,2298500.0,2148920.0,1866530.0,2298500.0,2244500.0
2298600.0,1866600.0,1650630.0,1986990.0,2298600.0,2298600.0,2148990.0,1866630.0,2298600.0,2244600.0
2298700.0,1866700.0,1650730.0,1987060.0,2298700.0,2298700.0,2149060.0,1866730.0,2298700.0,2244700.0
2298800.0,1866800.0,1650830.0,1987130.0,2298800.0,2298800.0,2149130.0,1866830.0,2298800.0,2244800.0
2298900.0,1866900.0,1650930.0,1987200.0,2298900.0,2298900.0,2149200.0,1866930.0,2298900.0,2244900.0
2299000.0,1867000.0,1651030.0,1987270.0,2299000.0,2299000.0,2149270.0,1867030.0,2299000.0,2245000.0
2299100.0,1867100.0,1651130.0,1987340.0,2299100.0,2299100.0,2149340.0,1867130.0,2299100.0,2245100.0
2299200.0,1867200.0,1651230.0,1987410.0,2299200.0,2299200.0,2149410.0,1867230.0,2299200.0,2245200.0
2299300.0,1867300.0,1651330.0,1987480.0,2299300.0,2299300.0,2149480.0,1867330.0,2299300.0,2245300.0
2299400.0,1867400.0,1651430.0,1987550.0,2299400.0,2299400.0,2149550.0,1867430.0,2299400.0,2245400.0
2299500.0,1867500.0,1651530.0,1987620.0,2299500.0,2299500.0,2149620.0,1867530.0,2299500.0,2245500.0
2299600.0,1867600.0,1651630.0,1987690.0,2299600.0,2299600.0,2149690.0,1867630.0,2299600.0,2245600.0
2299700.0,1867700.0,1651730.0,1987760.0,2299700.0,2299700.0,2149760.0,1867730.0,2299700.0,2245700.0
2299800.0,1867800.0,1651830.0,1987830.0,2299800.0,2299800.0,2149830.0,1867830.0,2299800.0,2245800.0
2299900.0,1867900.0,1651930.0,1987900.0,2299900.0,2299900.0,2149900.0,1867930.0,2299900.0,2245900.0
2300000.0,1868000.0,1652030.0,1987970.0,2300000.0,2300000.0,2149970.0,1868030.0,2300000.0,2246000.0
2300100.0,1868100.0,1652130.0,1988040.0,2300100.0,2300100.0,2150040.0,1868130.0,2300100.0,2246100.0
2300200.0,1868200.0,1652230.0,1988110.0,2300200.0,2300200.0,2150110.0,1868230.0,2300200.0,2246200.0
2300300.0,1868300.0,1652330.0,1988180.0,2300300.0,2300300.0,2150180.0,1868330.0,2300300.0,2246300.0
2300400.0,1868400.0,1652430.0,1988250.0,2300400.0,2300400.0,2150250.0,1868430.0,2300400.0,2246400.0
2300500.0,1868500.0,1652530.0,1988320.0,2300500.0,2300500.0,2150320.0,1868530.0,2300500.0,2246500.0
2300600.0,1868600.0,1652630.0,1988390.0,2300600.0,2300600.0,2150390.0,1868630.0,2300600.0,2246600.0
2300700.0,1868700.0,1652730.0,1988460.0,2300700.0,2300700.0,2150460.0,1868730.0,2300700.0,2246700.0
2300800.0,1868800.0,1652830.0,1988530.0,2300800.0,2300800.0,2150530.0,1868830.0,2300800.0,2246800.0
2300900.0,1868900.0,1652930.0,1988600.0,2300900.0,2300900.0,2150600.0,1868930.0,2300900.0,2246900.0
2301000.0,1869000.0,1653030.0,1988670.0,2301000.0,2301000.0,2150670.0,1869030.0,2301000.0,2247000.0
2301100.0,1869100.0,1653130.0,1988740.0,2301100.0,2301100.0,2150740.0,1869130.0,2301100.0,2247100.0
2301200.0,1869200.0,1653230.0,1988810.0,2301200.0,2301200.0,2150810.0,1869230.0,2301200.0,2247200.0
2301300.0,1869300.0,1653330.0,1988880.0,2301300.0,2301300.0,2150880.0,1869330.0,2301300.0,2247300.0
2301400.0,1869400.0,1653430.0,1988950.0,2301400.0,2301400.0,2150950.0,1869430.0,2301400.0,2247400.0
2301500.0,1869500.0,1653530.0,1989020.0,2301500.0,2301500.0,2151020.0,1869530.0,2301500.0,2247500.0
2301600.0,1869600.0,1653630.0,1989090.0,2301600.0,2301600.0,2151090.0,1869630.0,2301600.0,2247600.0
2301700.0,1869700.0,1653730.0,1989160.0,2301700.0,2301700.0,2151160.0,1869730.0,2301700.0,2247700.0
2301800.0,1869800.0,1653830.0,1989230.0,2301800.0,2301800.0,2151230.0,1869830.0,2301800.0,2247800.0
2301900.0,1869900.0,1653930.0,1989300.0,2301900.0,2301900.0,2151300.0,1869930.0,2301900.0,2247900.0
2302000.0,1870000.0,1654030.0,1989370.0,2302000.0,2302000.0,2151370.0,1870030.0,2302000.0,2248000.0
2302100.0,1870100.0,1654130.0,1989440.0,2302100.0,2302100.0,2151440.0,1870130.0,2302100.0,2248100.0
2302200.0,1870200.0,1654230.0,1989510.0,2302200.0,2302200.0,2151510.0,1870230.0,2302200.0,2248200.0
2302300.0,1870300.0,1654330.0,1989580.0,2302300.0,2302300.0,2151580.0,1870330.0,2302300.0,2248300.0
2302400.0,1870400.0,1654430.0,1989650.0,2302400.0,2302400.0,2151650.0,1870430.0,2302400.0,2248400.0
2302500.0,1870500.0,1654530.0,1989720.0,2302500.0,2302500.0,2151720.0,1870530.0,2302500.0,2248500.0
2302600.0,1870600.0,1654630.0,1989790.0,2302600.0,2302600.0,2151790.0,1870630.0,2302600.0,2248600.0
2302700.0,1870700.0,1654730.0,1989860.0,2302700.0,2302700.0,2151860.0,1870730.0,2302700.0,2248700.0
2302800.0,1870800.0,1654830.0,1989930.0,2302800.0,2302800.0,2151930.0,1870830.0,2302800.0,2248800.0
2302900.0,1870900.0,1654930.0,1990000.0,2302900.0,2302900.0,2152000.0,1870930.0,2302900.0,2248900.0
2303000.0,1871000.0,1655030.0,1990070.0,2303000.0,2303000.0,2152070.0,1871030.0,2303000.0,2249000.0
2303100.0,1871100.0,1655130.0,1990140.0,2303100.0,2303100.0,2152140.0,1871130.0,2303100.0,2249100.0
2303200.0,1871200.0,1655230.0,1990210.0,2303200.0,2303200.0,2152210.0,1871230.0,2303200.0,2249200.0
2303300.0,1871300.0,1655330.0,1990280.0,2303300.0,2303300.0,2152280.0,1871330.0,2303300.0,2249300.0
2303400.0,1871400.0,1655430.0,1990350.0,2303400.0,2303400.0,2152350.0,1871430.0,2303400.0,2249400.0
2303500.0,1871500.0,1655530.0,1990420.0,2303500.0,2303500.0,2152420.0,1871530.0,2303500.0,2249500.0
2303600.0,1871600.0,1655630.0,1990490.0,2303600.0,2303600.0,2152490.0,1871630.0,2303600.0,2249600.0
2303700.0,1871700.0,1655730.0,1990560.0,2303700.0,2303700.0,2152560.0,1871730.0,2303700.0,2249700.0
2303800.0,1871800.0,1655830.0,1990630.0,2303800.0,2303800.0,2152630.0,1871830.0,2303800.0,2249800.0
2303900.0,1871900.0,1655930.0,1990700.0,2303900.0,2303900.0,2152700.0,1871930.0,2303900.0,2249900.0
2304000.0,1872000.0,1656030.0,1990770.0,2304000.0,2304000.0,2152770.0,1872030.0,2304000.0,2250000.0
2304100.0,1872100.0,1656130.0,1990840.0,2304100.0,2304100.0,2152840.0,1872130.0,2304100.0,2250100.0
2304200.0,1872200.0,1656230.0,1990910.0,2304200.0,2304200.0,2152910.0,1872230.0,2304200.0,2250200.0
2304300.0,1872300.0,1656330.0,1990980.0,2304300.0,2304300.0,2152980.0,1872330.0,2304300.0,2250300.0
2304400.0,1872400.0,1656430.0,1991050.0,2304400.0,2304400.0,2153050.0,1872430.0,2304400.0,2250400.0
2304500.0,1872500.0,1656530.0,1991120.0,2304500.0,2304500.0,2153120.0,1872530.0,2304500.0,2250500.0
2304600.0,1872600.0,1656630.0,1991190.0,2304600.0,2304600.0,2153190.0,1872630.0,2304600.0,2250600.0
2304700.0,1872700.0,1656730.0,1991260.0,2304700.0,2304700.0,2153260.0,1872730.0,2304700.0,2250700.0
2304800.0,1872800.0,1656830.0,1991330.0,2304800.0,2304800.0,2153330.0,1872830.0,2304800.0,2250800.0
2304900.0,1872900.0,1656930.0,1991400.0,2304900.0,2304900.0,2153400.0,1872930.0,2304900.0,2250900.0
2305000.0,1873000.0,1657030.0,1991470.0,2305000.0,2305000.0,2153470.0,1873030.0,2305000.0,2251000.0
2305100.0,1873100.0,1657130.0,1991540.0,2305100.0,2305100.0,2153540.0,1873130.0,2305100.0,2251100.0
2305200.0,1873200.0,1657230.0,1991610.0,2305200.0,2305200.0,2153610.0,1873230.0,2305200.0,2251200.0
2305300.0,1873300.0,1657330.0,1991680.0,2305300.0,2305300.0,2153680.0,1873330.0,2305300.0,2251300.0
2305400.0,1873400.0,1657430.0,1991750.0,2305400.0,2305400.0,2153750.0,1873430.0,2305400.0,2251400.0
2305500.0,1873500.0,1657530.0,1991820.0,2305500.0,2305500.0,2153820.0,1873530.0,2305500.0,2251500.0
2305600.0,1873600.0,1657630.0,1991890.0,2305600.0,2305600.0,2153890.0,1873630.0,2305600.0,2251600.0
2305700.0,1873700.0,1657730.0,1991960.0,2305700.0,2305700.0,2153960.0,1873730.0,2305700.0,2251700.0
2305800.0,1873800.0,1657830.0,1992030.0,2305800.0,2305800.0,2154030.0,1873830.0,2305800.0,2251800.0
2305900.0,1873900.0,1657930.0,1992100.0,2305900.0,2305900.0,2154100.0,1873930.0,2305900.0,2251900.0
2306000.0,1874000.0,1658030.0,1992170.0,2306000.0,2306000.0,2154170.0,1874030.0,2306000.0,2252000.0
2306100.0,1874100.0,1658130.0,1992240.0,2306100.0,2306100.0,2154240.0,1874130.0,2306100.0,2252100.0
2306200.0,1874200.0,1658230.0,1992310.0,2306200.0,2306200.0,2154310.0,1874230.0,2306200.0,2252200.0
2306300.0,1874300.0,1658330.0,1992380.0,2306300.0,2306300.0,2154380.0,1874330.0,2306300.0,2252300.0
2306400.0,1874400.0,1658430.0,1992450.0,2306400.0,2306400.0,2154450.0,1874430.0,2306400.0,2252400.0
2306500.0,1874500.0,1658530.0,1992520.0,2306500.0,2306500.0,2154520.0,1874530.0,2306500.0,2252500.0
2306600.0,1874600.0,1658630.0,1992590.0,2306600.0,2306600.0,2154590.0,1874630.0,2306600.0,2252600.0
2306700.0,1874700.0,1658730.0,1992660.0,2306700.0,2306700.0,2154660.0,1874730.0,2306700.0,2252700.0
2306800.0,1874800.0,1658830.0,1992730.0,2306800.0,2306800.0,2154730.0,1874830.0,2306800.0,2252800.0
2306900.0,1874900.0,1658930.0,1992800.0,2306900.0,2306900.0,2154800.0,1874930.0,2306900.0,2252900.0
2307000.0,1875000.0,1659030.0,1992870.0,2307000.0,2307000.0,2154870.0,1875030.0,2307000.0,2253000.0
2307100.0,1875100.0,1659130.0,1992940.0,2307100.0,2307100.0,2154940.0,1875130.0,2307100.0,2253100.0
2307200.0,1875200.0,1659230.0,1993010.0,2307200.0,2307200.0,2155010.0,1875230.0,2307200.0,2253200.0
2307300.0,1875300.0,1659330.0,1993080.0,2307300.0,2307300.0,2155080.0,1875330.0,2307300.0,2253300.0
2307400.0,1875400.0,1659430.0,1993150.0,2307400.0,2307400.0,2155150.0,1875430.0,2307400.0,2253400.0
2307500.0,1875500.0,1659530.0,1993220.0,2307500.0,2307500.0,2155220.0,1875530.0,2307500.0,2253500.0
2307600.0,1875600.0,1659630.0,1993290.0,2307600.0,2307600.0,2155290.0,1875630.0,2307600.0,2253600.0
2307700.0,1875700.0,1659730.0,1993360.0,2307700.0,2307700.0,2155360.0,1875730.0,2307700.0,2253700.0
2307800.0,1875800.0,1659830.0,1993430.0,2307800.0,2307800.0,2155430.0,1875830.0,2307800.0,2253800.0
2307900.0,1875900.0,1659930.0,1993500.0,2307900.0,2307900.0,2155500.0,1875930.0,2307900.0,2253900.0
2308000.0,1876000.0,1660030.0,1993570.0,2308000.0,2308000.0,2155570.0,1876030.0,2308000.0,2254000.0
2308100.0,1876100.0,1660130.0,1993640.0,2308100.0,2308100.0,2155640.0,1876130.0,2308100.0,2254100.0
2308200.0,1876200.0,1660230.0,1993710.0,2308200.0,2308200.0,2155710.0,1876230.0,2308200.0,2254200.0
2308300.0,1876300.0,1660330.0,1993780.0,2308300.0,2308300.0,2155780.0,1876330.0,2308300.0,2254300.0
2308400.0,1876400.0,1660430.0,1993850.0,2308400.0,2308400.0,2155850.0,1876430.0,2308400.0,2254400.0
2308500.0,1876500.0,1660530.0,1993920.0,2308500.0,2308500.0,2155920.0,1876530.0,2308500.0,2254500.0
2308600.0,1876600.0,1660630.0,1993990.0,2308600.0,2308600.0,2155990.0,1876630.0,2308600.0,2254600.0
2308700.0,1876700.0,1660730.0,1994060.0,2308700.0,2308700.0,2156060.0,1876730.0,2308700.0,2254700.0
2308800.0,1876800.0,1660830.0,1994130.0,2308800.0,2308800.0,2156130.0,1876830.0,2308800.0,2254800.0
2308900.0,1876900.0,1660930.0,1994200.0,2308900.0,2308900.0,2156200.0,1876930.0,2308900.0,2254900.0
2309000.0,1877000.0,1661030.0,1994270.0,2309000.0,2309000.0,2156270.0,1877030.0,2309000.0,2255000.0
2309100.0,1877100.0,1661130.0,1994340.0,2309100.0,2309100.0,2156340.0,1877130.0,2309100.0,2255100.0
2309200.0,1877200.0,1661230.0,1994410.0,2309200.0,2309200.0,2156410.0,1877230.0,2309200.0,2255200.0
2309300.0,1877300.0,1661330.0,1994480.0,2309300.0,2309300.0,2156480.0,1877330.0,2309300.0,2255300.0
2309400.0,1877400.0,1661430.0,1994550.0,2309400.0,2309400.0,2156550.0,1877430.0,2309400.0,2255400.0
2309500.0,1877500.0,1661530.0,1994620.0,2309500.0,2309500.0,2156620.0,1877530.0,2309500.0,2255500.0
2309600.0,1877600.0,1661630.0,1994690.0,2309600.0,2309600.0,2156690.0,1877630.0,2309600.0,2255600.0
2309700.0,1877700.0,1661730.0,1994760.0,2309700.0,2309700.0,2156760.0,1877730.0,2309700.0,2255700.0
2309800.0,1877800.0,1661830.0,1994830.0,2309800.0,2309800.0,2156830.0,1877830.0,2309800.0,2255800.0
2309900.0,1877900.0,1661930.0,1994900.0,2309900.0,2309900.0,2156900.0,1877930.0,2309900.0,2255900.0
2310000.0,1878000.0,1662030.0,1994970.0,2310000.0,2310000.0,2156970.0,1878030.0,2310000.0,2256000.0
2310100.0,1878100.0,1662130.0,1995040.0,2310100.0,2310100.0,2157040.0,1878130.0,2310100.0,2256100.0
2310200.0,1878200.0,1662230.0,1995110.0,2310200.0,2310200.0,2157110.0,1878230.0,2310200.0,2256200.0
2310300.0,1878300.0,1662330.0,1995180.0,2310300.0,2310300.0,2157180.0,1878330.0,2310300.0,2256300.0
2310400.0,1878400.0,1662430.0,1995250.0,2310400.0,2310400.0,2157250.0,1878430.0,2310400.0,2256400.0
2310500.0,1878500.0,1662530.0,1995320.0,2310500.0,2310500.0,2157320.0,1878530.0,2310500.0,2256500.0
2310600.0,1878600.0,1662630.0,1995390.0,2310600.0,2310600.0,2157390.0,1878630.0,2310600.0,2256600.0
2310700.0,1878700.0,1662730.0,1995460.0,2310700.0,2310700.0,2157460.0,1878730.0,2310700.0,2256700.0
2310800.0,1878800.0,1662830.0,1995530.0,2310800.0,2310800.0,2157530.0,1878830.0,2310800.0,2256800.0
2310900.0,1878900.0,1662930.0,1995600.0,2310900.0,2310900.0,2157600.0,1878930.0,2310900.0,2256900.0
2311000.0,1879000.0,1663030.0,1995670.0,2311000.0,2311000.0,2157670.0,1879030.0,2311000.0,2257000.0
2311100.0,1879100.0,1663130.0,1995740.0,2311100.0,2311100.0,2157740.0,1879130.0,2311100.0,2257100.0
2311200.0,1879200.0,1663230.0,1995810.0,2311200.0,2311200.0,2157810.0,1879230.0,2311200.0,2257200.0
2311300.0,1879300.0,1663330.0,1995880.0,2311300.0,2311300.0,2157880.0,1879330.0,2311300.0,2257300.0
2311400.0,1879400.0,1663430.0,1995950.0,2311400.0,2311400.0,2157950.0,1879430.0,2311400.0,2257400.0
2311500.0,1879500.0,1663530.0,1996020.0,2311500.0,2311500.0,2158020.0,1879530.0,2311500.0,2257500.0
2311600.0,1879600.0,1663630.0,1996090.0,2311600.0,2311600.0,2158090.0,1879630.0,2311600.0,2257600.0
2311700.0,1879700.0,1663730.0,1996160.0,2311700.0,2311700.0,2158160.0,1879730.0,2311700.0,2257700.0
2311800.0,1879800.0,1663830.0,1996230.0,2311800.0,2311800.0,2158230.0,1879830.0,2311800.0,2257800.0
2311900.0,1879900.0,1663930.0,1996300.0,2311900.0,2311900.0,2158300.0,1879930.0,2311900.0,2257900.0
2312000.0,1880000.0,1664030.0,1996370.0,2312000.0,2312000.0,2158370.0,1880030.0,2312000.0,2258000.0
2312100.0,1880100.0,1664130.0,1996440.0,2312100.0,2312100.0,2158440.0,1880130.0,2312100.0,2258100.0
2312200.0,1880200.0,1664230.0,1996510.0,2312200.0,2312200.0,2158510.0,1880230.0,2312200.0,2258200.0
2312300.0,1880300.0,1664330.0,1996580.0,2312300.0,2312300.0,2158580.0,1880330.0,2312300.0,2258300.0
2312400.0,1880400.0,1664430.0,1996650.0,2312400.0,2312400.0,2158650.0,1880430.0,2312400.0,2258400.0
2312500.0,1880500.0,1664530.0,1996720.0,2312500.0,2312500.0,2158720.0,1880530.0,2312500.0,2258500.0
2312600.0,1880600.0,1664630.0,1996790.0,2312600.0,2312600.0,2158790.0,1880630.0,2312600.0,2258600.0
2312700.0,1880700.0,1664730.0,1996860.0,2312700.0,2312700.0,2158860.0,1880730.0,2312700.0,2258700.0
2312800.0,1880800.0,1664830.0,1996930.0,2312800.0,2312800.0,2158930.0,1880830.0,2312800.0,2258800.0
2312900.0,1880900.0,1664930.0,1997000.0,2312900.0,2312900.0,2159000.0,1880930.0,2312900.0,2258900.0
2313000.0,1881000.0,1665030.0,1997070.0,2313000.0,2313000.0,2159070.0,1881030.0,2313000.0,2259000.0
2313100.0,1881100.0,1665130.0,1997140.0,2313100.0,2313100.0,2159140.0,1881130.0,2313100.0,2259100.0
2313200.0,1881200.0,1665230.0,1997210.0,2313200.0,2313200.0,2159210.0,1881230.0,2313200.0,2259200.0
2313300.0,1881300.0,1665330.0,1997280.0,2313300.0,2313300.0,2159280.0,1881330.0,2313300.0,2259300.0
2313400.0,1881400.0,1665430.0,1997350.0,2313400.0,2313400.0,2159350.0,1881430.0,2313400.0,2259400.0
2313500.0,1881500.0,1665530.0,1997420.0,2313500.0,2313500.0,2159420.0,1881530.0,2313500.0,2259500.0
2313600.0,1881600.0,1665630.0,1997490.0,2313600.0,2313600.0,2159490.0,1881630.0,2313600.0,2259600.0
2313700.0,1881700.0,1665730.0,1997560.0,2313700.0,2313700.0,2159560.0,1881730.0,2313700.0,2259700.0
2313800.0,1881800.0,1665830.0,1997630.0,2313800.0,2313800.0,2159630.0,1881830.0,2313800.0,2259800.0
2313900.0,1881900.0,1665930.0,1997700.0,2313900.0,2313900.0,2159700.0,1881930.0,2313900.0,2259900.0
2314000.0,1882000.0,1666030.0,1997770.0,2314000.0,2314000.0,2159770.0,1882030.0,2314000.0,2260000.0
